Frame Rate:,23.9760246510
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
3523,00:02:26.938,3.209590205439815,2.4119466145833335,1.9073079427083333,5.309516059027778
3524,00:02:26.980,6.290708188657407,5.431911892361111,3.6238606770833335,9.816351996527779
3525,00:02:27.022,5.848786530671297,5.005289713541667,4.149169921875,8.391899956597221
3526,00:02:27.064,4.958740234375,3.8634711371527777,3.53076171875,7.481987847222222
3527,00:02:27.105,6.0732421875,5.202880859375,4.207166883680555,8.809678819444445
3528,00:02:27.147,4.840151186342593,4.014431423611111,3.4019097222222223,7.104112413194445
3529,00:02:27.189,4.683638961226851,4.160427517361111,2.8298882378472223,7.060601128472222
3530,00:02:27.230,4.2640606915509265,3.4977484809027777,2.5640462239583335,6.730387369791667
3531,00:02:27.272,4.958586516203703,3.9078504774305554,3.1234809027777777,7.844428168402778
3532,00:02:27.314,6.1867856626157405,5.243679470486111,3.7936197916666665,9.523057725694445
3533,00:02:27.356,4.325611255787037,3.3711480034722223,2.7904459635416665,6.815239800347222
3534,00:02:27.397,4.337818287037037,3.564236111111111,2.6703016493055554,6.778917100694445
3535,00:02:27.439,3.572871455439815,2.90478515625,1.929443359375,5.884385850694445
3536,00:02:27.481,3.175962094907407,2.6132269965277777,1.8870713975694444,5.027587890625
3537,00:02:27.522,4.052987557870371,3.1077745225694446,2.2173936631944446,6.833794487847222
3538,00:02:27.564,8.043077256944445,5.906711154513889,4.346137152777778,13.876383463541666
3539,00:02:27.606,11.178566261574074,8.736952039930555,6.636149088541667,18.16259765625
3540,00:02:27.647,11.835313585069443,9.196153428819445,6.920138888888889,19.3896484375
3541,00:02:27.689,72.22343388310185,53.196261935763886,64.94574652777777,98.52829318576389
3542,00:02:27.731,12.414017288773147,9.191243489583334,8.907769097222221,19.14303927951389
3543,00:02:27.773,10.088152850115742,8.034233940972221,7.126139322916667,15.104085286458334
3544,00:02:27.814,9.494909215856483,8.080674913194445,6.424723307291667,13.979329427083334
3545,00:02:27.856,9.078251591435185,8.29421657986111,5.979058159722222,12.961480034722221
3546,00:02:27.898,10.929027416087962,9.319010416666666,7.533962673611111,15.93410915798611
3547,00:02:27.939,11.50538917824074,9.074598524305555,8.46875,16.972819010416668
3548,00:02:27.981,11.395272714120372,8.80715603298611,8.50710720486111,16.87155490451389
3549,00:02:28.023,12.357222945601853,10.119574652777779,9.387559678819445,17.564534505208332
3550,00:02:28.065,13.730559172453704,9.614339192708334,11.369032118055555,20.20830620659722
3551,00:02:28.106,13.315556278935185,9.988172743055555,10.707411024305555,19.251085069444443
3552,00:02:28.148,61.809714988425924,39.08881293402778,58.97992621527778,87.36040581597223
3553,00:02:28.190,19.139973958333332,14.923285590277779,17.05805121527778,25.438585069444443
3554,00:02:28.231,20.22063982928241,16.507975260416668,18.438340928819443,25.71560329861111
3555,00:02:28.273,20.885335286458332,18.587266710069443,18.358262803819443,25.71047634548611
3556,00:02:28.315,25.67267071759259,21.08637152777778,23.36273871527778,32.56890190972222
3557,00:02:28.357,26.963568793402775,21.20138888888889,25.681233723958332,34.008083767361114
3558,00:02:28.398,26.01784939236111,19.87798394097222,24.589463975694443,33.586100260416664
3559,00:02:28.440,20.18798828125,15.434000651041666,17.564805772569443,27.56515842013889
3560,00:02:28.482,15.685682508680555,12.859375,13.541449652777779,20.65622287326389
3561,00:02:28.523,71.9804054542824,42.25933159722222,68.11553276909723,105.56635199652777
3562,00:02:28.565,7.708930121527778,6.294813368055555,3.722927517361111,13.109049479166666
3563,00:02:28.607,8.584282769097223,7.267442491319445,4.693196614583333,13.79220920138889
3564,00:02:28.648,10.714156539351853,8.43259006076389,5.931287977430555,17.77859157986111
3565,00:02:28.690,12.854609736689815,11.067979600694445,6.841417100694445,20.654432508680557
3566,00:02:28.732,15.403446903935183,11.15334743923611,9.095513237847221,25.96148003472222
3567,00:02:28.774,12.851752387152779,9.888861762152779,7.846761067708333,20.81963433159722
3568,00:02:28.815,9.91823097511574,9.201036241319445,5.348876953125,15.204779730902779
3569,00:02:28.857,8.704662181712964,9.31787109375,4.503879123263889,12.292236328125
3570,00:02:28.899,9.094536675347221,8.065104166666666,5.6923828125,13.526123046875
3571,00:02:28.940,13.111536096643519,11.333360460069445,7.280164930555555,20.721082899305557
3572,00:02:28.982,15.48805519386574,11.554389105902779,7.762885199652778,27.146891276041668
3573,00:02:29.024,13.868598090277779,10.532877604166666,6.913899739583333,24.159016927083332
3574,00:02:29.066,14.91432472511574,10.711669921875,7.38037109375,26.65093315972222
3575,00:02:29.107,17.46724898726852,12.367594401041666,8.579779730902779,31.45437282986111
3576,00:02:29.149,18.22119140625,12.716389973958334,8.992621527777779,32.954562717013886
3577,00:02:29.191,17.901746961805554,13.19875759548611,8.794243706597221,31.712239583333332
3578,00:02:29.232,14.305103443287036,9.831841362847221,7.849663628472222,25.233805338541668
3579,00:02:29.274,12.511863425925926,8.514404296875,7.755289713541667,21.26589626736111
3580,00:02:29.316,12.475495515046296,8.811414930555555,8.031548394097221,20.58352322048611
3581,00:02:29.358,13.029125072337962,9.31838650173611,8.567572699652779,21.201416015625
3582,00:02:29.399,13.427173755787038,10.1328125,9.011311848958334,21.13739691840278
3583,00:02:29.441,13.142930772569445,10.09228515625,9.679633246527779,19.656873914930557
3584,00:02:29.483,74.79750795717592,42.999593098958336,74.84000651041667,106.55292426215277
3585,00:02:29.524,3.5300835503472228,3.5597330729166665,2.5116644965277777,4.518853081597222
3586,00:02:29.566,4.416187427662037,4.913981119791667,2.4669053819444446,5.86767578125
3587,00:02:29.608,3.544695818865741,3.629665798611111,2.523898654513889,4.480523003472222
3588,00:02:29.649,3.516701027199074,3.7596028645833335,2.3034125434027777,4.487087673611111
3589,00:02:29.691,5.406376591435186,6.256781684027778,3.1083441840277777,6.85400390625
3590,00:02:29.733,3.9802336516203702,4.058675130208333,2.753445095486111,5.128580729166667
3591,00:02:29.775,3.9400589554398153,4.279730902777778,2.6410590277777777,4.899386935763889
3592,00:02:29.816,5.092158564814816,5.919650607638889,2.894504123263889,6.462320963541667
3593,00:02:29.858,4.176025390625001,4.33544921875,2.8858235677083335,5.306803385416667
3594,00:02:29.900,4.823423032407407,5.309353298611111,3.096950954861111,6.06396484375
3595,00:02:29.941,4.332411024305555,4.682318793402778,2.7977159288194446,5.517198350694445
3596,00:02:29.983,3.6214283130787037,3.5870496961805554,2.332058376736111,4.945176866319445
3597,00:02:30.025,3.808485243055556,4.180392795138889,2.111300998263889,5.133761935763889
3598,00:02:30.067,2.9031123408564814,2.8514268663194446,1.7657335069444444,4.092176649305555
3599,00:02:30.108,3.5414134837962963,3.613009982638889,1.9050021701388888,5.106228298611111
3600,00:02:30.150,4.0482403790509265,4.394775390625,2.2251519097222223,5.524793836805555
3601,00:02:30.192,3.498444733796296,3.5638834635416665,2.1605631510416665,4.770887586805555
3602,00:02:30.233,3.8505588107638893,3.9651692708333335,2.3904622395833335,5.196044921875
3603,00:02:30.275,4.667679398148148,4.741455078125,2.90087890625,6.360704210069445
3604,00:02:30.317,3.511782045717593,3.4398328993055554,2.386474609375,4.709038628472222
3605,00:02:30.359,4.336353443287037,4.438015407986111,2.6593695746527777,5.911675347222222
3606,00:02:30.400,3.7926793981481475,3.6409776475694446,2.4971245659722223,5.239935980902778
3607,00:02:30.442,3.555998625578704,3.2686089409722223,2.2820638020833335,5.117323133680555
3608,00:02:30.484,3.849745008680556,3.7794867621527777,2.226318359375,5.543429904513889
3609,00:02:30.525,2.5810998987268516,2.2801378038194446,1.6222059461805556,3.8409559461805554
3610,00:02:30.567,3.0253996672453702,2.8850911458333335,1.8051215277777777,4.385986328125
3611,00:02:30.609,2.234239366319444,1.9342719184027777,1.49853515625,3.2699110243055554
3612,00:02:30.650,2.0229944299768516,1.7235514322916667,1.2515462239583333,3.0938856336805554
3613,00:02:30.692,2.749701605902778,2.720974392361111,1.6655002170138888,3.8626302083333335
3614,00:02:30.734,1.9455204716435184,1.7381184895833333,1.2401529947916667,2.8582899305555554
3615,00:02:30.776,2.6544053819444446,2.303466796875,1.8482530381944444,3.811496310763889
3616,00:02:30.817,2.5915889033564814,2.4022894965277777,1.5412326388888888,3.8312445746527777
3617,00:02:30.859,2.2328287760416665,1.8314615885416667,1.5687934027777777,3.2982313368055554
3618,00:02:30.901,2.355052806712963,1.9860297309027777,1.4556206597222223,3.623508029513889
3619,00:02:30.942,2.4590476707175926,2.2033148871527777,1.4728461371527777,3.7009819878472223
3620,00:02:30.984,3.3870442708333335,2.1788194444444446,2.5090874565972223,5.473225911458333
3621,00:02:31.026,63.86820023148149,37.88487413194444,66.64767795138889,87.07204861111111
3622,00:02:31.068,13.003309461805557,10.40866427951389,10.493462456597221,18.107801649305557
3623,00:02:31.109,13.532533998842593,10.672254774305555,11.176350911458334,18.74899631076389
3624,00:02:31.151,12.831552010995372,9.73581271701389,10.94430881076389,17.814534505208332
3625,00:02:31.193,13.945773654513891,11.811116536458334,10.96969943576389,19.056504991319443
3626,00:02:31.234,13.726616753472221,11.326334635416666,10.734971788194445,19.118543836805557
3627,00:02:31.276,14.217402705439815,12.173828125,10.840955946180555,19.63742404513889
3628,00:02:31.318,17.28340205439815,14.563313802083334,13.688151041666666,23.598741319444443
3629,00:02:31.360,21.377757884837962,18.50759548611111,17.16357421875,28.46210394965278
3630,00:02:31.401,25.288402416087962,22.05642361111111,21.34423828125,32.46454535590278
3631,00:02:31.443,28.02949580439815,23.205078125,24.35763888888889,36.52577039930556
3632,00:02:31.485,28.586579499421294,21.96820746527778,26.153672960069443,37.637858072916664
3633,00:02:31.526,28.11847149884259,20.307508680555557,26.51416015625,37.53374565972222
3634,00:02:31.568,28.529179325810187,20.635877821180557,27.51833767361111,37.433322482638886
3635,00:02:31.610,30.31299732349537,21.081407335069443,29.42632378472222,40.43126085069444
3636,00:02:31.651,32.417561848958336,21.438096788194443,32.027126736111114,43.78746202256944
3637,00:02:31.693,33.998390480324076,22.150743272569443,34.014729817708336,45.82969835069444
3638,00:02:31.735,34.186008029513886,22.190538194444443,34.27851019965278,46.08897569444444
3639,00:02:31.777,32.89756944444445,20.412760416666668,32.539876302083336,45.740071614583336
3640,00:02:31.818,62.202383535879626,37.92247178819444,61.114176432291664,87.57050238715277
3641,00:02:31.860,4.0915708188657405,4.071099175347222,3.210666232638889,4.992947048611111
3642,00:02:31.902,3.813720703125,3.814697265625,3.0048828125,4.62158203125
3643,00:02:31.943,4.0409161603009265,4.200575086805555,2.98876953125,4.933403862847222
3644,00:02:31.985,4.033257378472222,4.385687934027778,3.281982421875,4.432101779513889
3645,00:02:32.027,3.7072663483796293,3.7741156684027777,2.9578993055555554,4.389784071180555
3646,00:02:32.069,3.474555121527778,3.593017578125,2.505832248263889,4.324815538194445
3647,00:02:32.110,3.438205295138889,3.579833984375,2.873046875,3.8617350260416665
3648,00:02:32.152,3.7060094762731484,3.834228515625,3.0106336805555554,4.273166232638889
3649,00:02:32.194,3.959897641782407,4.380805121527778,2.906005859375,4.592881944444445
3650,00:02:32.235,3.062617549189815,3.2960883246527777,2.468044704861111,3.4237196180555554
3651,00:02:32.277,3.6622540509259256,3.7962782118055554,2.7985026041666665,4.391981336805555
3652,00:02:32.319,4.3956072771990735,4.630018446180555,3.085910373263889,5.470893012152778
3653,00:02:32.361,4.043249059606482,3.83349609375,3.488525390625,4.807725694444445
3654,00:02:32.402,4.559154369212963,4.561713324652778,3.7359754774305554,5.379774305555555
3655,00:02:32.444,3.916748046875,3.9213053385416665,3.3587782118055554,4.470160590277778
3656,00:02:32.486,3.609510633680556,3.156521267361111,3.4156087239583335,4.256401909722222
3657,00:02:32.527,4.656186704282407,4.587619357638889,3.6590983072916665,5.721842447916667
3658,00:02:32.569,3.6542607060185186,3.0123155381944446,3.6299641927083335,4.320502387152778
3659,00:02:32.611,4.636474609375,4.317437065972222,4.382188585069445,5.209798177083333
3660,00:02:32.652,5.758174189814814,5.701388888888889,4.983642578125,6.589491102430555
3661,00:02:32.694,5.703676576967593,5.2587890625,5.434190538194445,6.418050130208333
3662,00:02:32.736,6.446497034143519,5.913248697916667,6.080186631944445,7.346055772569445
3663,00:02:32.778,7.738127531828703,6.746283637152778,6.721110026041667,9.746988932291666
3664,00:02:32.819,8.2421875,6.415283203125,7.834988064236111,10.47629123263889
3665,00:02:32.861,9.298674406828704,7.826090494791667,8.690239800347221,11.379692925347221
3666,00:02:32.903,10.495795355902777,8.637776692708334,9.84255642361111,13.00705295138889
3667,00:02:32.944,10.232846860532407,8.107313368055555,10.05029296875,12.540934244791666
3668,00:02:32.986,11.147316261574074,8.88302951388889,10.666314019097221,13.89260525173611
3669,00:02:33.028,11.534387659143519,9.599446614583334,10.866455078125,14.137261284722221
3670,00:02:33.070,10.27346462673611,8.113444010416666,10.197021484375,12.509928385416666
3671,00:02:33.111,10.685998987268517,8.389078776041666,10.383951822916666,13.284966362847221
3672,00:02:33.153,11.607602719907407,9.31784396701389,10.88479275173611,14.620171440972221
3673,00:02:33.195,11.079418041087962,8.542127821180555,10.644639756944445,14.05148654513889
3674,00:02:33.236,11.746681495949074,9.180474175347221,11.19656032986111,14.86300998263889
3675,00:02:33.278,12.559271918402779,10.217827690972221,11.708441840277779,15.751546223958334
3676,00:02:33.320,12.187056929976853,9.556016710069445,11.581895616319445,15.423258463541666
3677,00:02:33.362,12.041648582175926,9.779052734375,11.433837890625,14.912055121527779
3678,00:02:33.403,10.797354239004632,9.117838541666666,10.277425130208334,12.99679904513889
3679,00:02:33.445,9.222629123263888,7.633599175347222,9.058702256944445,10.9755859375
3680,00:02:33.487,8.48781105324074,7.205702039930555,8.01123046875,10.246500651041666
3681,00:02:33.528,7.291196469907407,6.452555338541667,6.571858723958333,8.849175347222221
3682,00:02:33.570,6.3541033709490735,5.481472439236111,5.869927300347222,7.710910373263889
3683,00:02:33.612,5.6809262876157405,4.813422309027778,5.378526475694445,6.850830078125
3684,00:02:33.653,5.6893536603009265,4.974853515625,4.954318576388889,7.138888888888889
3685,00:02:33.695,4.716182002314816,4.047553168402778,4.434516059027778,5.666476779513889
3686,00:02:33.737,5.639440465856481,4.692789713541667,5.062038845486111,7.163492838541667
3687,00:02:33.779,6.126491970486111,5.171875,5.429768880208333,7.77783203125
3688,00:02:33.820,5.056043836805556,4.309000651041667,4.528835720486111,6.330295138888889
3689,00:02:33.862,56.47258391203704,34.763156467013886,54.917561848958336,79.73703342013889
3690,00:02:33.904,4.925112123842593,4.109456380208333,2.79345703125,7.872422960069445
3691,00:02:33.945,5.570692274305556,5.039171006944445,2.7212727864583335,8.95163302951389
3692,00:02:33.987,4.319299768518518,3.5677354600694446,2.5848524305555554,6.805311414930555
3693,00:02:34.029,5.8007631655092595,4.959364149305555,3.2323133680555554,9.210611979166666
3694,00:02:34.071,5.579074435763889,4.536268446180555,3.2555609809027777,8.945393880208334
3695,00:02:34.112,6.174913194444444,4.995252821180555,3.5936414930555554,9.935845269097221
3696,00:02:34.154,5.487874348958333,4.608317057291667,3.1324327256944446,8.72287326388889
3697,00:02:34.196,5.385199652777778,4.49951171875,3.162624782986111,8.493462456597221
3698,00:02:34.237,6.0518934461805545,5.191731770833333,3.348171657986111,9.615776909722221
3699,00:02:34.279,5.203188295717593,4.494791666666667,3.1850043402777777,7.929768880208333
3700,00:02:34.321,5.50196216724537,4.916883680555555,3.2501627604166665,8.33884006076389
3701,00:02:34.363,5.361201533564814,4.557644314236111,3.3424750434027777,8.183485243055555
3702,00:02:34.404,5.248128255208333,4.218424479166667,3.462185329861111,8.063774956597221
3703,00:02:34.446,4.164180049189815,3.3572319878472223,2.7911783854166665,6.344129774305555
3704,00:02:34.488,4.746979890046297,3.7804633246527777,2.9736870659722223,7.486789279513889
3705,00:02:34.529,4.750614872685185,3.5702039930555554,3.224853515625,7.456787109375
3706,00:02:34.571,4.750452112268518,3.646213107638889,3.2303331163194446,7.374810112847222
3707,00:02:34.613,4.91211841724537,3.6228841145833335,3.6151801215277777,7.498291015625
3708,00:02:34.654,5.103452329282407,3.996365017361111,3.7796495225694446,7.534342447916667
3709,00:02:34.696,4.8332338686342595,3.15625,3.929931640625,7.413519965277778
3710,00:02:34.738,4.718994140625,2.8111165364583335,4.114501953125,7.231363932291667
3711,00:02:34.780,5.476372612847221,3.9635145399305554,4.262179904513889,8.203423394097221
3712,00:02:34.821,4.372251157407407,2.7491048177083335,3.8395182291666665,6.528130425347222
3713,00:02:34.863,5.485387731481482,4.441379123263889,3.7689615885416665,8.24582248263889
3714,00:02:34.905,5.421413845486112,3.7570258246527777,3.9769965277777777,8.530219184027779
3715,00:02:34.946,5.555040147569444,4.214870876736111,3.6268446180555554,8.823404947916666
3716,00:02:34.988,4.808729383680556,3.690945095486111,3.1798773871527777,7.555365668402778
3717,00:02:35.030,5.358000578703703,4.219862196180555,3.447970920138889,8.406168619791666
3718,00:02:35.072,5.130678530092593,3.8346082899305554,3.486056857638889,8.071370442708334
3719,00:02:35.113,5.156231915509259,3.9883897569444446,3.2941080729166665,8.186197916666666
3720,00:02:35.155,5.031521267361112,3.7730577256944446,3.310085720486111,8.011420355902779
3721,00:02:35.197,6.122739438657407,5.42041015625,3.5523274739583335,9.39548068576389
3722,00:02:35.238,5.30909107349537,4.147623697916667,3.3226996527777777,8.456949869791666
3723,00:02:35.280,5.51122142650463,5.091498480902778,2.8965386284722223,8.54562717013889
3724,00:02:35.322,4.918330439814814,4.301350911458333,2.7968207465277777,7.656819661458333
3725,00:02:35.364,5.251555266203703,4.660101996527778,2.781982421875,8.312581380208334
3726,00:02:35.405,4.947401258680556,4.407009548611111,2.845675998263889,7.589518229166667
3727,00:02:35.447,6.4057436342592595,6.360487196180555,3.3080240885416665,9.548719618055555
3728,00:02:35.489,5.8471498842592595,5.559597439236111,3.2146809895833335,8.767171223958334
3729,00:02:35.530,6.29932544849537,6.18896484375,3.2650824652777777,9.443929036458334
3730,00:02:35.572,5.804506655092593,5.517062717013889,3.2718370225694446,8.624620225694445
3731,00:02:35.614,6.339075159143519,5.983100043402778,3.3600260416666665,9.67409939236111
3732,00:02:35.655,5.95240162037037,5.798475477430555,3.2198893229166665,8.83884006076389
3733,00:02:35.697,6.734284577546295,6.853651258680555,3.5015733506944446,9.84762912326389
3734,00:02:35.739,6.198911313657407,6.108696831597222,3.6079644097222223,8.880072699652779
3735,00:02:35.781,7.3501157407407405,7.705973307291667,3.608642578125,10.735731336805555
3736,00:02:35.822,6.010706018518518,5.968397352430555,3.373752170138889,8.68996853298611
3737,00:02:35.864,6.08739330150463,6.015082465277778,3.383029513888889,8.864067925347221
3738,00:02:35.906,5.547923900462963,5.646918402777778,3.155788845486111,7.841064453125
3739,00:02:35.947,5.94872142650463,5.778049045138889,3.253879123263889,8.81423611111111
3740,00:02:35.989,5.1504087094907405,4.831298828125,3.0089518229166665,7.610975477430555
3741,00:02:36.031,5.674849898726852,5.425509982638889,3.160400390625,8.438639322916666
3742,00:02:36.073,5.704372829861111,5.519558376736111,3.236328125,8.357231987847221
3743,00:02:36.114,5.276014539930556,4.749294704861111,3.326144748263889,7.752604166666667
3744,00:02:36.156,7.5274793836805545,7.406982421875,3.7886284722222223,11.386827256944445
3745,00:02:36.198,5.81177662037037,4.806613498263889,3.6212293836805554,9.007486979166666
3746,00:02:36.239,7.4269024884259265,6.501681857638889,4.395562065972222,11.383463541666666
3747,00:02:36.281,9.668556495949074,8.55417209201389,5.510633680555555,14.940863715277779
3748,00:02:36.323,8.92970558449074,7.523139105902778,5.486924913194445,13.779052734375
3749,00:02:36.365,10.111237702546296,8.63381618923611,5.829128689236111,15.870768229166666
3750,00:02:36.406,9.53856517650463,8.180799696180555,5.455973307291667,14.978922526041666
3751,00:02:36.448,9.785282841435185,8.488362630208334,5.615614149305555,15.251871744791666
3752,00:02:36.490,8.771846064814815,7.714138454861111,5.034125434027778,13.567274305555555
3753,00:02:36.531,8.63133861400463,7.472005208333333,5.092990451388889,13.329020182291666
3754,00:02:36.573,9.178557219328704,8.00339084201389,5.185791015625,14.346489800347221
3755,00:02:36.615,9.304533781828702,8.08962673611111,5.560899522569445,14.263075086805555
3756,00:02:36.656,8.742856626157407,7.5087890625,5.283935546875,13.435845269097221
3757,00:02:36.698,9.321840639467593,8.314588758680555,5.352837456597222,14.298095703125
3758,00:02:36.740,8.745288990162036,7.592366536458333,5.454345703125,13.189154730902779
3759,00:02:36.782,8.67091652199074,7.694851345486111,5.551703559027778,12.766194661458334
3760,00:02:36.823,9.38402416087963,8.733045789930555,5.322916666666667,14.096110026041666
3761,00:02:36.865,8.481861255787036,7.507134331597222,5.099148220486111,12.839301215277779
3762,00:02:36.907,8.78563548900463,8.02072482638889,5.128960503472222,13.207221137152779
3763,00:02:36.948,9.064706307870372,8.12106662326389,5.376112196180555,13.696940104166666
3764,00:02:36.990,8.82566550925926,7.282389322916667,5.250054253472222,13.94455295138889
3765,00:02:37.032,9.295699508101851,8.237847222222221,5.191813151041667,14.457438151041666
3766,00:02:37.074,8.270851417824074,7.164279513888889,4.853569878472222,12.79470486111111
3767,00:02:37.115,8.810185185185185,7.778591579861111,5.213840060763889,13.438123914930555
3768,00:02:37.157,9.377567997685185,8.466444227430555,5.30322265625,14.363037109375
3769,00:02:37.199,7.8581723813657405,6.858913845486111,4.767957899305555,11.947645399305555
3770,00:02:37.240,8.008382161458334,7.459988064236111,4.533067491319445,12.032090928819445
3771,00:02:37.282,7.3581362123842595,6.589138454861111,4.209581163194445,11.275689019097221
3772,00:02:37.324,6.5110044126157405,5.597195095486111,3.792236328125,10.14358181423611
3773,00:02:37.366,6.617856626157407,6.035563151041667,3.2486436631944446,10.56936306423611
3774,00:02:37.407,5.190927010995371,4.171061197916667,3.0194227430555554,8.38229709201389
3775,00:02:37.449,5.7373227719907405,4.927788628472222,3.3346625434027777,8.949517144097221
3776,00:02:37.491,7.1001971209490735,6.278591579861111,3.9238823784722223,11.09811740451389
3777,00:02:37.532,6.007640697337963,5.154839409722222,3.626980251736111,9.241102430555555
3778,00:02:37.574,6.474329065393519,5.610921223958333,3.9266221788194446,9.885443793402779
3779,00:02:37.616,7.068666811342593,6.343071831597222,3.9382866753472223,10.924641927083334
3780,00:02:37.657,6.092854817708333,5.136176215277778,3.799560546875,9.342827690972221
3781,00:02:37.699,6.254918981481481,5.783067491319445,3.6858723958333335,9.295817057291666
3782,00:02:37.741,5.561387803819444,4.905490451388889,3.4962836371527777,8.282389322916666
3783,00:02:37.783,5.476227936921297,4.858371310763889,3.3279351128472223,8.242377387152779
3784,00:02:37.824,5.165653935185185,4.636338975694445,3.0792371961805554,7.781385633680555
3785,00:02:37.866,4.811903211805555,4.063422309027778,3.032009548611111,7.340277777777778
3786,00:02:37.908,5.573793764467593,5.061089409722222,2.955837673611111,8.704454210069445
3787,00:02:37.949,3.9883987991898144,3.4276258680555554,2.576443142361111,5.961127387152778
3788,00:02:37.991,3.9191442418981484,3.4668511284722223,2.63232421875,5.658257378472222
3789,00:02:38.033,4.168981481481482,4.027398003472222,2.3975965711805554,6.081949869791667
3790,00:02:38.075,3.1254701967592595,2.800998263888889,2.2527669270833335,4.322645399305555
3791,00:02:38.116,3.272732204861111,3.4878472222222223,2.0574273003472223,4.272922092013889
3792,00:02:38.158,3.0217737268518516,3.050265842013889,2.0018717447916665,4.01318359375
3793,00:02:38.200,69.29446976273148,54.94932725694444,67.61322699652777,85.32085503472223
3794,00:02:38.241,1.6620279947916667,1.6589898003472223,1.3812934027777777,1.94580078125
3795,00:02:38.283,2.505542896412037,2.6952582465277777,1.9316948784722223,2.889675564236111
3796,00:02:38.325,2.444968894675926,2.4578179253472223,2.1959364149305554,2.68115234375
3797,00:02:38.367,3.9879918981481484,4.428195529513889,3.006863064236111,4.528917100694445
3798,00:02:38.408,4.309235749421297,4.012559678819445,3.472195095486111,5.442952473958333
3799,00:02:38.450,5.304027416087963,5.574842664930555,3.8094889322916665,6.527750651041667
3800,00:02:38.492,6.055202907986111,5.578260633680555,4.922281901041667,7.665066189236111
3801,00:02:38.533,7.5782606336805545,6.8779296875,6.527696397569445,9.329155815972221
3802,00:02:38.575,7.510009765625,6.495795355902778,6.494683159722222,9.53955078125
3803,00:02:38.617,8.540825737847221,8.750596788194445,6.085205078125,10.786675347222221
3804,00:02:38.658,7.533374927662038,7.344699435763889,5.166151258680555,10.089274088541666
3805,00:02:38.700,7.96924732349537,7.373616536458333,5.173014322916667,11.36111111111111
3806,00:02:38.742,7.6759259259259265,7.495741102430555,4.731146918402778,10.800889756944445
3807,00:02:38.784,7.313187210648149,6.878472222222222,4.655002170138889,10.406087239583334
3808,00:02:38.825,7.591290509259259,6.959852430555555,4.916097005208333,10.89792209201389
3809,00:02:38.867,9.336597583912036,9.235921223958334,5.672336154513889,13.10153537326389
3810,00:02:38.909,7.996636284722221,7.044135199652778,5.291124131944445,11.654649522569445
3811,00:02:38.950,8.18014865451389,7.616726345486111,5.379801432291667,11.54391818576389
3812,00:02:38.992,8.163040726273147,8.317518446180555,4.891221788194445,11.280381944444445
3813,00:02:39.034,7.583794487847222,7.587320963541667,4.697970920138889,10.46609157986111
3814,00:02:39.076,7.315303096064814,7.341959635416667,4.516221788194445,10.087727864583334
3815,00:02:39.117,6.774034288194444,6.524197048611111,4.108913845486111,9.68899197048611
3816,00:02:39.159,7.51880787037037,7.411295572916667,4.561469184027778,10.583658854166666
3817,00:02:39.201,8.594581886574074,8.675428602430555,5.273383246527778,11.83493381076389
3818,00:02:39.242,9.698350694444445,10.379231770833334,5.765570746527778,12.950249565972221
3819,00:02:39.284,8.823667173032408,8.39230685763889,5.777018229166667,12.301676432291666
3820,00:02:39.326,8.291178385416666,7.943495008680555,5.241319444444445,11.688720703125
3821,00:02:39.368,8.73951099537037,9.127685546875,5.169406467013889,11.921440972222221
3822,00:02:39.409,6.885859736689814,6.221761067708333,4.438123914930555,9.997694227430555
3823,00:02:39.451,6.684127242476852,6.352593315972222,4.372802734375,9.326985677083334
3824,00:02:39.493,9.527940538194445,9.93948025173611,6.141221788194445,12.503119574652779
3825,00:02:39.534,10.445276331018519,9.600043402777779,7.686957465277778,14.048828125
3826,00:02:39.576,12.371952763310185,11.204942491319445,9.186577690972221,16.72433810763889
3827,00:02:39.618,14.152370876736109,13.82278103298611,10.04123263888889,18.593098958333332
3828,00:02:39.659,13.414351851851853,11.87253146701389,9.977837456597221,18.392686631944443
3829,00:02:39.701,14.381465205439815,12.829644097222221,10.531385633680555,19.783365885416668
3830,00:02:39.743,15.582429108796296,14.47756618923611,11.111707899305555,21.15801323784722
3831,00:02:39.785,15.662805627893519,13.83053927951389,11.48974609375,21.668131510416668
3832,00:02:39.826,16.346535011574073,14.68991427951389,12.068305121527779,22.281385633680557
3833,00:02:39.868,16.79692021122685,15.020751953125,12.575927734375,22.794080946180557
3834,00:02:39.910,18.10688838252315,16.29828559027778,13.595160590277779,24.42721896701389
3835,00:02:39.951,18.62688982928241,16.45757378472222,14.037299262152779,25.38579644097222
3836,00:02:39.993,19.828730830439817,18.006103515625,14.712972005208334,26.76711697048611
3837,00:02:40.035,20.48286494502315,18.716064453125,15.238905164930555,27.49362521701389
3838,00:02:40.077,20.25410517939815,18.398111979166668,15.049506293402779,27.314697265625
3839,00:02:40.118,19.98143627025463,17.968994140625,14.889214409722221,27.086100260416668
3840,00:02:40.160,19.586787471064813,17.135009765625,14.930908203125,26.694444444444443
3841,00:02:40.202,19.395525896990744,17.172010633680557,14.525770399305555,26.48879665798611
3842,00:02:40.243,18.262071397569446,15.574625651041666,13.728407118055555,25.48318142361111
3843,00:02:40.285,16.918068214699073,14.547037760416666,13.151177300347221,23.055989583333332
3844,00:02:40.327,16.71433738425926,15.1181640625,12.636176215277779,22.388671875
